user,year,camera,longitude,latitude,url
24776236@N00,2012,PENTAX,-122.448212,37.803688,http://farm8.staticflickr.com/7230/7148079829_13e29c4bbe.jpg
32782751@N07,2012,NIKON,-122.409152,37.817513,http://farm9.staticflickr.com/8052/8076196752_b1022a2513.jpg
25550320@N04,2010,NIKON,-122.454124,37.766239,http://farm5.staticflickr.com/4009/4535305145_e678d5c5f5.jpg
10011817@N00,2007,SONY,-122.434989,37.760799,http://farm1.staticflickr.com/136/357254141_cc0577fc5f.jpg
40677764@N00,2008,CANON,-122.417821,37.779195,http://farm4.staticflickr.com/3141/2926475786_0d04ba54f2.jpg
44048128@N00,2008,CANON,-122.39645,37.781162,http://farm4.staticflickr.com/3039/2964276375_b84c8e6a9e.jpg
81183458@N00,2010,NA,-122.389068,37.781929,http://farm2.staticflickr.com/1046/4728744339_40c488f1f5.jpg
44124466908@N01,2007,NIKON,-122.434832,37.762152,http://farm1.staticflickr.com/186/475740028_f4158fe576.jpg
40989835@N03,2009,CANON,-122.435524,37.761453,http://farm3.staticflickr.com/2577/4207611558_093ba98072.jpg
45352349@N00,2009,CANON,-122.398651,37.756935,http://farm4.staticflickr.com/3627/3419961420_024eb0e53d.jpg
58347531@N00,2012,CANON,-122.302229,37.54712,http://farm8.staticflickr.com/7214/7219398588_f195722f67.jpg
53606983@N00,2006,NIKON,-122.445373,37.788081,http://farm1.staticflickr.com/72/219625433_87de611d57.jpg
64834051@N00,2005,OLYMPUS,-122.417049,37.808292,http://farm1.staticflickr.com/29/49502801_026c5ffff0.jpg
46493200@N00,2010,CANON,-122.407356,37.79454,http://farm3.staticflickr.com/2713/4397791428_0db813d064.jpg
86537214@N00,2006,CANON,-122.452583,37.779941,http://farm1.staticflickr.com/74/220218819_4fb40a0e04.jpg
44124466908@N01,2009,NIKON,-122.475854,37.80791,http://farm3.staticflickr.com/2673/4237742662_8768bffed4.jpg
97863854@N00,2011,CANON,-122.412778,37.764722,http://farm3.staticflickr.com/2221/5789751370_32c5ef2d63.jpg
60548068@N00,2009,SONY,-122.446746,37.835488,http://farm4.staticflickr.com/3450/3744897307_49f9752c65.jpg
82181006@N00,2011,APPLE,-122.4315,37.757166,http://farm6.staticflickr.com/5140/5569239835_3b6a9d06b8.jpg
7606429@N02,2010,CANON,-122.460565,37.769764,http://farm5.staticflickr.com/4094/4781065025_d169c8d764.jpg
8021736@N06,2008,OLYMPUS,-122.468322,37.767475,http://farm4.staticflickr.com/3207/2972621839_bded059da7.jpg
75683070@N00,2013,CANON,-122.397834,37.794541,http://farm6.staticflickr.com/5525/10754187363_f64045faac.jpg
44124466908@N01,2012,NA,-122.422167,37.766833,http://farm8.staticflickr.com/7172/6730914429_195220150d.jpg
96157623@N08,2013,NIKON,-122.423012,37.826663,http://farm3.staticflickr.com/2871/9009984903_65f34b3acb.jpg
22882695@N00,2009,CANON,-122.40303,37.783298,http://farm4.staticflickr.com/3361/3582937040_a5b0005a88.jpg
98027853@N00,2012,APPLE,-122.4665,37.769667,http://farm9.staticflickr.com/8478/8170784946_6c51893f39.jpg
24431382@N03,1947,NA,-122.419474,37.779483,http://farm3.staticflickr.com/2584/3898415692_13928421dd.jpg
45778375@N07,2010,NIKON,-122.401677,37.786187,http://farm5.staticflickr.com/4089/5000076763_85a1e39fa0.jpg
54581307@N00,2011,APPLE,-122.2645,37.875,http://farm5.staticflickr.com/4097/5448793896_afe5665d9f.jpg
7874446@N02,2007,NIKON,-122.419184,37.779491,http://farm1.staticflickr.com/208/505240741_f171ed7ef1.jpg
51035749109@N01,2012,NIKON,-122.409893,37.785486,http://farm9.staticflickr.com/8122/8862317907_8fe24696d0.jpg
15409406@N00,2013,NA,-122.395215,37.793952,http://farm9.staticflickr.com/8257/8619087963_10d345706e.jpg
87734610@N00,2013,CANON,-122.415606,37.808405,http://farm9.staticflickr.com/8518/8596140819_ef16dfea2a.jpg
51035749109@N01,2009,NIKON,-122.392147,37.616136,http://farm4.staticflickr.com/3608/3454954006_44170258ed.jpg
44124466908@N01,2013,SONY,-122.394862,37.795321,http://farm9.staticflickr.com/8232/8471425967_43b07ba787.jpg
44124466908@N01,2009,NIKON,-122.40749,37.78786,http://farm4.staticflickr.com/3434/3927967951_2bf41750b5.jpg
97634067@N00,2009,RESEARCH,-122.421104,37.741535,http://farm4.staticflickr.com/3420/3405482011_c8796c46f6.jpg
44124466908@N01,2009,NIKON,-122.394218,37.794338,http://farm4.staticflickr.com/3532/4054293465_78eba59b23.jpg
25832718@N00,2013,HTC,-122.420584,37.744797,http://farm8.staticflickr.com/7443/8721807712_416846be80.jpg
51035647214@N01,2007,NA,-122.406036,37.785588,http://farm1.staticflickr.com/170/432849511_1bc81c1073.jpg
41894188955@N01,2010,APPLE,-122.498834,37.571,http://farm5.staticflickr.com/4076/4792341188_0bbf2aed56.jpg
16499457@N00,2011,NA,-122.477127,37.67369,http://farm6.staticflickr.com/5021/5759026350_d5f843de9f.jpg
32782751@N07,2012,NIKON,-122.409152,37.817513,http://farm9.staticflickr.com/8045/8076337282_2dcb72fb23.jpg
31150609@N05,2009,SONY,-122.468132,37.771026,http://farm3.staticflickr.com/2600/4220012055_66ccdb80bb.jpg
30674850@N00,2008,NIKON,-122.393853,37.794728,http://farm3.staticflickr.com/2015/2378117861_b99187da56.jpg
50751757@N00,2010,EASTMAN,-122.435667,37.783833,http://farm3.staticflickr.com/2737/4377609033_508ab2acd8.jpg
46035918@N00,null,PLUSTEK,-122.262017,37.792104,http://farm4.staticflickr.com/3319/3256593387_1e152cabe8.jpg
25307084@N00,2006,NIKON,-122.422821,37.826649,http://farm1.staticflickr.com/44/142441657_988862695d.jpg
17065592@N00,2008,SONY,-122.404025,37.771869,http://farm3.staticflickr.com/2111/2158880168_0fcfb0ed62.jpg
52803318@N00,2009,CANON,-122.458923,37.772079,http://farm4.staticflickr.com/3436/3834460054_da2f8992ae.jpg
15390598@N08,2010,CANON,-122.50245,37.732439,http://farm5.staticflickr.com/4139/4867884306_50b83531cb.jpg
36411430@N03,2012,SAMSUNG,-122.416105,37.78025,http://farm9.staticflickr.com/8027/7333126088_6cf7751a87.jpg
11361534@N04,2005,MINOLTA,-122.414689,37.808597,http://farm2.staticflickr.com/1326/1106319574_5c229a01f2.jpg
44124466908@N01,2009,NIKON,-122.479898,37.832717,http://farm5.staticflickr.com/4053/4235551336_3edddb1b34.jpg
40463436@N00,2008,PANASONIC,-122.420396,37.7795,http://farm3.staticflickr.com/2141/2268637792_62c80e95e2.jpg
9462200@N08,2010,NA,-122.512729,37.771257,http://farm5.staticflickr.com/4143/4784591599_7a1a161d49.jpg
94246031@N00,2011,CANON,-122.408334,37.794444,http://farm7.staticflickr.com/6075/6118394079_597ea65d8b.jpg
59888866@N00,2011,NA,-122.478217,37.817001,http://farm7.staticflickr.com/6075/6087355513_914471f251.jpg
44124466908@N01,2012,NIKON,-122.400698,37.783858,http://farm9.staticflickr.com/8233/8365358813_2c67a0a2c6.jpg
96588768@N00,2010,SONY,-122.468794,37.771475,http://farm5.staticflickr.com/4011/4698781506_712ae6a64f.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3194/2404826140_6917117b35.jpg
31362181@N08,2013,SONY,-122.404487,37.77185,http://farm6.staticflickr.com/5547/10759066595_d0205d97ff.jpg
17593639@N08,2006,NA,-122.417693,37.70613,http://farm4.staticflickr.com/3030/2849040725_648b7dbbb3.jpg
49786773@N00,2005,OLYMPUS,-122.438255,37.768974,http://farm1.staticflickr.com/14/18306384_dda6beb14a.jpg
31477369@N00,2008,CANON,-122.506312,37.787372,http://farm4.staticflickr.com/3226/2975116141_fb88d75587.jpg
44124466908@N01,2012,APPLE,-122.405667,37.802833,http://farm9.staticflickr.com/8193/8133969569_7626bfe6d4.jpg
78362459@N00,2009,FUJIFILM,-122.419403,37.774899,http://farm4.staticflickr.com/3587/3317469561_4403959ac0.jpg
50457550@N00,2005,CANON,-122.274141,37.863754,http://farm1.staticflickr.com/7/8729160_1739577445.jpg
56946277@N00,2013,NA,-122.402528,37.805107,http://farm9.staticflickr.com/8056/8373241389_3ff67f0127.jpg
12616569@N00,2006,OLYMPUS,-122.442154,37.807296,http://farm1.staticflickr.com/39/83668139_4a5c0b8d68.jpg
64181963@N00,2007,OLYMPUS,-122.408809,37.78825,http://farm1.staticflickr.com/179/425664050_efda2ceb6e.jpg
44124466908@N01,2010,NIKON,-122.421501,37.785609,http://farm3.staticflickr.com/2750/4311739219_f122cc45e9.jpg
23601949@N00,2013,CANON,-122.392206,37.795269,http://farm6.staticflickr.com/5549/9346624311_05609e66be.jpg
27403767@N00,2006,CANON,-122.430694,37.766422,http://farm1.staticflickr.com/103/289293606_b00dd8cc2c.jpg
98089007@N00,2011,NIKON,-122.448415,37.769842,http://farm6.staticflickr.com/5098/5498107512_1d7a35c942.jpg
59353887@N00,2013,APPLE,-122.271,37.87,http://farm3.staticflickr.com/2825/9223925733_17db31d693.jpg
81755678@N00,2008,CANON,-122.403895,37.758755,http://farm3.staticflickr.com/2369/2360823374_445ae457b2.jpg
36330825967@N01,2007,NA,-122.419366,37.737148,http://farm2.staticflickr.com/1206/544639614_594901006c.jpg
42445822@N00,2007,NIKON,-122.399861,37.7651,http://farm2.staticflickr.com/1236/532732614_6cb8163e25.jpg
63651050@N00,2008,CANON,-122.447192,37.802061,http://farm6.staticflickr.com/5454/8915040132_ef8dfe2ef1.jpg
8021736@N06,2008,OLYMPUS,-122.459653,37.771817,http://farm4.staticflickr.com/3281/3018178772_a641272f38.jpg
47801073@N07,2010,CANON,-122.419892,37.767309,http://farm5.staticflickr.com/4138/4797439369_e089dbd59a.jpg
97863854@N00,2011,CANON,-122.418889,37.756388,http://farm5.staticflickr.com/4075/5444250199_65c0b0a9d8.jpg
99785739@N00,2013,APPLE,-122.4105,37.789166,http://farm9.staticflickr.com/8509/8584116323_76a6a12bf4.jpg
38705147@N00,2011,NA,-122.466318,37.769841,http://farm7.staticflickr.com/6117/6255077561_40d5930443.jpg
99357189@N00,2007,PENTAX,-122.503609,37.733118,http://farm2.staticflickr.com/1344/557429675_4473492ce6.jpg
29501028@N00,2012,PENTAX,-122.303787,37.546054,http://farm9.staticflickr.com/8167/7398418600_de6e95e49c.jpg
97719890@N00,2008,CANON,-122.393864,37.766656,http://farm3.staticflickr.com/2012/2429747877_3385b6035f.jpg
44124466908@N01,2010,NIKON,-122.410186,37.788047,http://farm5.staticflickr.com/4023/4455032912_d3c6af563b.jpg
8073513@N03,2012,NIKON,-122.2601,37.875073,http://farm9.staticflickr.com/8191/8139529069_e93f8b3943.jpg
21439826@N00,2009,NIKON,-122.394432,37.78374,http://farm2.staticflickr.com/1103/3163556351_6d15cbe719.jpg
21716129@N00,2009,NA,-122.43,37.77,http://farm4.staticflickr.com/3075/3178555724_3668b7e593.jpg
57763956@N00,2005,CANON,-122.425165,37.776795,http://farm1.staticflickr.com/6/7707144_d26c4ff3b1.jpg
98499408@N07,2012,NIKON,-122.418078,37.801683,http://farm3.staticflickr.com/2822/12875296425_37d9aacd50.jpg
51035555243@N01,2008,CANON,-122.5065,37.733655,http://farm5.staticflickr.com/4110/5174259595_7475e10a5d.jpg
44124466908@N01,2009,NIKON,-122.42855,37.763469,http://farm3.staticflickr.com/2644/4185989972_850d70f066.jpg
44124466908@N01,2009,NIKON,-122.4075,37.788166,http://farm3.staticflickr.com/2480/3635367949_5cf25ea587.jpg
42024379@N00,2007,NIKON,-122.399947,37.80212,http://farm1.staticflickr.com/171/367428869_e6e9ea71e6.jpg
81755678@N00,2008,CANON,-122.424076,37.797924,http://farm3.staticflickr.com/2094/2189568085_84067a5553.jpg
85826122@N00,2010,CANON,-122.421813,37.825802,http://farm3.staticflickr.com/2717/4358920248_d566d275fb.jpg
48889122860@N01,2011,APPLE,-122.42,37.807833,http://farm7.staticflickr.com/6084/6045182576_3714817cc0.jpg
30182398@N00,2010,NIKON,-122.422027,37.749356,http://farm5.staticflickr.com/4049/4484917641_b57c824950.jpg
40911801@N00,2010,OLYMPUS,-122.508931,37.596228,http://farm5.staticflickr.com/4096/4910198485_90cbe434a4.jpg
7298538@N06,2008,NA,-122.451145,37.76959,http://farm4.staticflickr.com/3031/3045366822_60a798cb76.jpg
44124367601@N01,2011,CANON,-122.408333,37.784168,http://farm7.staticflickr.com/6149/5944975274_2c1e0ef11d.jpg
73029069@N00,2012,EASTMAN,-122.420568,37.806732,http://farm6.staticflickr.com/5197/7157730150_0018e60213.jpg
68590302@N05,2012,APPLE,-122.459667,37.874667,http://farm8.staticflickr.com/7082/7219081666_9003d0f4ea.jpg
55514420@N00,2009,NIKON,-122.448549,37.802129,http://farm3.staticflickr.com/2601/3822816657_8e47deb6a6.jpg
17065592@N00,2008,CANON,-122.419277,37.75135,http://farm3.staticflickr.com/2406/2503719155_03092f3474.jpg
81232363@N00,2010,APPLE,-122.395822,37.603785,http://farm5.staticflickr.com/4061/4590566287_df783feb55.jpg
14753651@N03,2009,CANON,-122.414646,37.757856,http://farm6.staticflickr.com/5284/5199230803_b341f931dd.jpg
37665378@N00,2008,APPLE,-122.2615,37.8125,http://farm4.staticflickr.com/3822/10718523673_88e5a3c7e4.jpg
36521981547@N01,2013,APPLE,-122.440031,37.770755,http://farm8.staticflickr.com/7318/9614031482_12d43f8c91.jpg
32782751@N07,2008,NIKON,-122.450909,37.806105,http://farm4.staticflickr.com/3251/3061033687_273de87d90.jpg
57604720@N00,2010,PANASONIC,-122.417517,37.839666,http://farm5.staticflickr.com/4081/4851642310_9a28a6fe14.jpg
98758686@N00,2011,NIKON,-122.499387,37.785537,http://farm6.staticflickr.com/5222/5835591356_69769b1ed6.jpg
40040700428@N01,2012,NA,-122.388518,37.784616,http://farm8.staticflickr.com/7148/6817989487_0c8441c21d.jpg
33195950@N00,2006,SONY,-122.43782,37.781126,http://farm1.staticflickr.com/224/451409512_8515cd3fdc.jpg
33093170@N03,2011,GOOGLE,-122.400278,37.806388,http://farm7.staticflickr.com/6111/6247744290_2d4d3cb79f.jpg
79562087@N00,2007,PANASONIC,-122.460265,37.772648,http://farm2.staticflickr.com/1217/824593273_56ad6db519.jpg
48855050@N00,2005,NA,-122.284781,37.880211,http://farm1.staticflickr.com/10/12726320_b624050a16.jpg
91655741@N00,2006,CANON,-122.430165,37.807914,http://farm1.staticflickr.com/35/102902507_f010fae00a.jpg
77739613@N00,2011,APPLE,-122.408,37.799,http://farm7.staticflickr.com/6210/6029825651_08b872242c.jpg
12289718@N00,2013,APPLE,-122.401498,37.794577,http://farm4.staticflickr.com/3722/10475858954_72bdccb5df.jpg
30531374@N00,2007,CANON,-122.268122,37.846867,http://farm2.staticflickr.com/1177/555576354_ea41c6dc10.jpg
90784314@N00,2007,PANASONIC,-122.490434,37.767004,http://farm3.staticflickr.com/2041/2065052940_673325852c.jpg
94246031@N00,2011,CANON,-122.413056,37.796111,http://farm6.staticflickr.com/5275/5866585085_4812815d5f.jpg
57001982@N00,2008,NIKON,-122.391965,37.793697,http://farm3.staticflickr.com/2609/3950014260_5d996efb34.jpg
20688578@N00,2008,NIKON,-122.407886,37.796873,http://farm3.staticflickr.com/2187/2197215218_54321cdbbd.jpg
60953042@N00,2009,SONY,-122.407886,37.788284,http://farm3.staticflickr.com/2519/3817296060_4e13ee1f5a.jpg
27183443@N00,2008,NIKON,-122.40603,37.802879,http://farm4.staticflickr.com/3201/2608641173_f18583a7e9.jpg
8021736@N06,2009,OLYMPUS,-122.477753,37.804918,http://farm3.staticflickr.com/2804/4145456529_1297f85148.jpg
44124466908@N01,2012,NIKON,-122.389819,37.778262,http://farm9.staticflickr.com/8334/8114121804_bda9590fba.jpg
19149835@N00,2007,NIKON,-122.299613,37.556133,http://farm1.staticflickr.com/218/519283439_fec7554a67.jpg
97152890@N00,2006,CANON,-122.411476,37.786094,http://farm1.staticflickr.com/106/305522501_80887984a3.jpg
50457550@N00,2005,CANON,-122.259078,37.867438,http://farm1.staticflickr.com/4/5687364_ef4783f6e2.jpg
41663378@N00,2010,SONY,-122.301071,37.547554,http://farm5.staticflickr.com/4094/4863591215_e2795f1b7e.jpg
13334322@N00,2009,SONY,-122.410359,37.779059,http://farm3.staticflickr.com/2472/3774824400_0988dd1138.jpg
19797342@N00,2010,APPLE,-122.403804,37.764758,http://farm2.staticflickr.com/1042/5189973202_8326c914a9.jpg
72352961@N07,2013,NA,-122.395248,37.79717,http://farm9.staticflickr.com/8391/8579121046_c82541a07f.jpg
17065592@N00,2007,CANON,-122.399466,37.78533,http://farm1.staticflickr.com/190/487812068_82bf2cf4a0.jpg
98601772@N00,2007,CANON,-122.2569,37.8734,http://farm1.staticflickr.com/137/348467937_49d235001d.jpg
20338234@N08,2011,PANASONIC,-122.271276,37.804333,http://farm7.staticflickr.com/6111/6313664504_a48511fe93.jpg
44124466908@N01,2013,APPLE,-122.392834,37.767941,http://farm8.staticflickr.com/7396/9314083401_515806f8bf.jpg
44124466908@N01,2013,NA,-122.4565,37.803333,http://farm8.staticflickr.com/7410/9682989744_53bec80afe.jpg
63285673@N00,2008,CANON,-122.445529,37.772576,http://farm4.staticflickr.com/3052/2394205535_70c18b1ee1.jpg
44124430429@N01,2013,NA,-122.412882,37.750996,http://farm9.staticflickr.com/8045/8432546627_fa389c16d4.jpg
84063124@N00,2013,CANON,-122.373289,37.819586,http://farm6.staticflickr.com/5523/11167974453_97f354e970.jpg
36195531@N00,2010,CANON,-122.370797,37.814119,http://farm5.staticflickr.com/4063/4436399775_8d71b284b9.jpg
29392314@N00,2009,CANON,-122.400307,37.761471,http://farm3.staticflickr.com/2741/4352044813_a3ac4ace54.jpg
35034351734@N01,2011,CANON,-122.415879,37.809397,http://farm7.staticflickr.com/6213/6367014859_24060e0cfb.jpg
44124466908@N01,2013,SONY,-122.418165,37.779449,http://farm9.staticflickr.com/8524/8475030461_7a591f56da.jpg
51035555243@N01,2010,CANON,-122.412334,37.791833,http://farm9.staticflickr.com/8248/8548788886_060542ce24.jpg
50769931@N00,2008,CANON,-122.509108,37.76035,http://farm4.staticflickr.com/3231/2453403616_293dfc5cf1.jpg
55076283@N00,2007,CANON,-122.513474,37.779809,http://farm1.staticflickr.com/171/476399273_11418258a0.jpg
44252618@N00,2011,NA,-122.4224,37.76497,http://farm4.staticflickr.com/3800/8793679940_0c1c2b32de.jpg
95286689@N00,2007,SONY,-122.46859,37.771367,http://farm2.staticflickr.com/1354/1380082347_04342e0bac.jpg
58737839@N00,2011,CANON,-122.433509,37.783718,http://farm6.staticflickr.com/5070/5626425471_cb6b59546d.jpg
17065592@N00,2003,CANON,-122.412658,37.771011,http://farm2.staticflickr.com/1163/931366776_9ccc427649.jpg
49503048699@N01,2011,PANASONIC,-122.434814,37.790821,http://farm7.staticflickr.com/6046/5902603788_bffc682705.jpg
70122636@N00,2007,OLYMPUS,-122.301692,37.547095,http://farm1.staticflickr.com/195/506883268_ab950736dd.jpg
41894197861@N01,2012,NA,-122.428368,37.805329,http://farm8.staticflickr.com/7050/6847405610_e983317246.jpg
23609079@N07,2010,CANON,-122.399167,37.785555,http://farm5.staticflickr.com/4074/4929861914_b18a913118.jpg
23501684@N00,2006,EASTMAN,-122.513651,37.778546,http://farm1.staticflickr.com/45/112168161_bd2d4a10fb.jpg
75964373@N00,2013,APPLE,-122.45917,37.763667,http://farm6.staticflickr.com/5519/9199118764_1c6aa8aa13.jpg
13334322@N00,2008,SONY,-122.390559,37.735197,http://farm4.staticflickr.com/3170/2821133688_ef98e558a6.jpg
57940281@N06,2011,HEWLETT-PACKARD,-122.418869,37.806331,http://farm7.staticflickr.com/6227/6211730894_40e492c1fd.jpg
38705147@N00,2007,CANON,-122.401243,37.791913,http://farm3.staticflickr.com/2012/2038181861_ce407afb63.jpg
77179348@N00,2013,PANASONIC,-122.420295,37.804927,http://farm9.staticflickr.com/8216/8437215164_b2128be322.jpg
56946277@N00,2013,NA,-122.39335,37.782639,http://farm9.staticflickr.com/8256/8635909120_6ab9d90198.jpg
44124466908@N01,2012,NA,-122.4165,37.779333,http://farm9.staticflickr.com/8324/8142674181_a96de67101.jpg
8138072@N02,2010,NA,-122.401512,37.784225,http://farm5.staticflickr.com/4011/4536793785_8accc97910.jpg
14324055@N00,2001,NA,-122.425991,37.764633,http://farm3.staticflickr.com/2635/3697050694_93a8562062.jpg
97917532@N00,2005,CANON,-122.410633,37.811207,http://farm1.staticflickr.com/3/5534513_962633d4ba.jpg
27403767@N00,2009,CANON,-122.43032,37.766414,http://farm3.staticflickr.com/2716/4028202601_1d5185ac02.jpg
10922042@N02,2008,OLYMPUS,-122.419152,37.721509,http://farm4.staticflickr.com/3255/2643181384_839ac53899.jpg
27403767@N00,2007,CANON,-122.415633,37.808508,http://farm2.staticflickr.com/1341/1324005286_b72802c703.jpg
58668786@N00,2011,CANON,-122.264978,37.870688,http://farm7.staticflickr.com/6063/6118630190_51585e3d8f.jpg
51035555243@N01,2012,CANON,-122.3038,37.877261,http://farm4.staticflickr.com/3746/10828423214_3030b314c6.jpg
25832718@N00,2009,CANON,-122.412803,37.752578,http://farm4.staticflickr.com/3356/3192569807_98f44e11a0.jpg
40037997@N02,2011,PANASONIC,-122.415075,37.806666,http://farm6.staticflickr.com/5143/5671232583_68a57dff81.jpg
66922282@N00,2005,NIKON,-122.497268,37.899049,http://farm1.staticflickr.com/23/32154088_64d59c1d07.jpg
44124466908@N01,2009,NIKON,-122.412661,37.750701,http://farm4.staticflickr.com/3531/4073673748_7ccf8ee01b.jpg
7336367@N02,2010,CANON,-122.403241,37.783333,http://farm2.staticflickr.com/1014/4600835602_5c301cf83f.jpg
92237387@N00,2007,CANON,-122.302975,37.547465,http://farm1.staticflickr.com/228/508812532_95f81a0339.jpg
95394384@N00,2012,LEICA,-122.430374,37.808682,http://farm9.staticflickr.com/8002/7200741722_2de0779124.jpg
44124284226@N01,2011,SAMSUNG,-122.268056,37.850555,http://farm7.staticflickr.com/6010/5988659159_747876248d.jpg
